Order_ID,Order_Date,Region,City,Customer_Type,Product_Category,Quantity,Unit_Price,Discount_Percent,Revenue
204530,2021-09-10,Central,,New,Electronics,,29741.44,0,
204531,2021-08-16,North,Mumbai,New,Food,6,529.5,0,3177
204532,2022-01-16,North,Ahmedabad,New,Furniture,8,24153.93,0,193231.44
204533,2023-02-18,South,Mumbai,New,Furniture,7,49025.97,0,343181.79
204534,2023-08-13,South,Hyderabad,Returning,Food,8,45683.08,,365464.64
204535,2021-05-08,West,Ahmedabad,Returning,Accessories,,40261.37,15,
204536,2022-07-28,Central,Ahmedabad,Returning,Accessories,4,1464.33,5,5564.454
204537,2021-01-18,,Pune,Returning,Furniture,5,44476.87,25,166788.2625
204538,2021-08-03,South,Kolkata,New,Accessories,5,6764.7,,33823.5
204539,2023-05-10,Central,Ahmedabad,New,Furniture,,43009,25,
204540,2021-09-26,West,Chennai,Returning,Clothing,8,41692.24,25,250153.44
204541,2021-06-18,East,Pune,New,Food,6,5561.99,25,25028.955
204542,2021-07-13,Central,Delhi,New,,3,24153.93,5,68838.7005
204543,2023-05-30,North,,Returning,Electronics,,44476.87,20,
204544,2023-08-14,South,Kolkata,Returning,Furniture,6,43946.28,0,263677.68
204545,2021-02-14,West,Ahmedabad,New,Clothing,2,22887.18,5,43485.642
204546,2022-08-24,,Mumbai,New,Food,1,23932.92,15,20342.982
204547,2021-09-19,East,Delhi,,Food,2,885.54,0,1771.08
204548,2023-03-15,North,Delhi,,Accessories,8,48246.23,,385969.84
204549,2022-03-06,East,Pune,New,Food,9,45683.08,15,349475.562
204550,2021-02-25,North,Mumbai,Returning,Clothing,1,30796.9,0,30796.9
204551,2022-11-17,South,Kolkata,Returning,Accessories,1,429,0,429
204552,2021-05-18,East,Ahmedabad,New,Accessories,6,7358.44,5,41943.108
204553,2021-12-28,North,Mumbai,,Clothing,3,48292.22,15,123145.161
204554,2022-05-31,East,Bengaluru,New,Furniture,7,28814.2,25,151274.55
204555,2022-06-30,South,Pune,Returning,Furniture,5,27015.97,0,135079.85
204556,2021-12-22,East,Pune,New,Electronics,8,47804.19,0,382433.52
204557,2023-08-30,West,Chennai,New,Food,4,48657.49,20,155703.968
204558,2021-01-24,North,Kolkata,Returning,Food,4,29503.21,0,118012.84
204559,2023-01-17,Central,Delhi,Returning,Clothing,,28294.94,25,
204560,2023-04-17,,Ahmedabad,Returning,Food,6,6764.7,20,32470.56
204561,2022-05-14,West,Hyderabad,,Food,5,11617.44,15,49374.12
204562,2023-04-04,North,Kolkata,New,Electronics,8,47649.32,25,285895.92
204563,2022-07-10,Central,Hyderabad,Returning,Clothing,2,45204.56,5,85888.664
204564,2023-01-25,Central,Ahmedabad,Returning,Clothing,2,25249.35,5,47973.765
204565,2022-01-18,West,Mumbai,Returning,Furniture,9,8969.87,15,68619.5055
204566,2022-10-02,West,Hyderabad,New,Accessories,5,885.54,0,4427.7
204567,2023-08-22,East,Chennai,Returning,Food,3,10417.23,25,23438.7675
204568,2023-01-23,West,,New,,5,529.5,25,1985.625
204569,2021-05-27,East,Kolkata,New,,1,42969.65,10,38672.685
204570,2022-01-12,South,,Returning,Food,1,31329.17,25,23496.8775
204571,2022-07-25,East,Hyderabad,New,Food,3,18085.76,,54257.28
204572,2023-08-22,North,Kolkata,New,Clothing,2,48292.22,10,86925.996
204573,2023-02-28,Central,Delhi,,,,34236.77,15,
204574,2022-09-10,East,Bengaluru,New,,6,11673.93,5,66541.401
204575,2021-10-07,Central,Chennai,New,Clothing,6,25039.55,0,150237.3
204576,2022-09-06,North,Chennai,Returning,Food,,31329.17,20,
204577,2023-09-05,,Ahmedabad,New,,6,10728.33,15,54714.483
204578,2021-05-16,,Delhi,New,,3,4817.85,0,14453.55
204579,2022-05-10,West,Chennai,Returning,Clothing,8,39962.11,5,303712.036
204580,2021-09-11,Central,Mumbai,Returning,Furniture,2,37656.53,15,64016.101
204581,2021-09-30,East,Ahmedabad,Returning,Electronics,9,16906.45,25,114118.5375
204582,2023-06-10,South,Bengaluru,Returning,Electronics,2,47804.19,5,90827.961
204583,2023-04-05,West,Pune,New,Electronics,,29548.32,15,
204584,2021-10-12,North,Bengaluru,Returning,Food,3,1928.25,10,5206.275
204585,2023-05-13,South,Delhi,Returning,,2,22730.41,25,34095.615
204586,2021-09-21,West,Chennai,Returning,Electronics,6,32125.27,5,183114.039
204587,2021-04-17,West,Hyderabad,New,Clothing,5,41203.96,15,175116.83
204588,2021-08-20,North,Hyderabad,Returning,Electronics,9,44764.05,20,322301.16
204589,2021-05-26,South,Hyderabad,New,Electronics,4,17052.15,25,51156.45
204590,2022-12-18,South,Delhi,New,,9,32264.29,5,275859.6795
204591,2023-02-03,North,Pune,Returning,Furniture,8,32152.9,15,218639.72
204592,2022-12-21,East,Mumbai,,Clothing,,4270.25,25,
204593,2022-08-04,North,Bengaluru,Returning,Accessories,1,26763.26,10,24086.934
204594,2021-02-12,East,Delhi,Returning,Electronics,,459.75,0,
204595,2022-09-06,North,Mumbai,Returning,Electronics,7,47649.32,,333545.24
204596,2022-05-11,East,Kolkata,,Electronics,8,6464.18,25,38785.08
204597,2023-04-11,Central,Mumbai,New,Accessories,2,38685.28,25,58027.92
204598,2022-06-07,North,Ahmedabad,New,Electronics,,44949.73,5,
204599,2021-07-13,North,Chennai,New,Clothing,4,47358.33,0,189433.32
204600,2023-03-20,North,Pune,Returning,Food,,23515.03,,
204601,2021-07-08,West,Delhi,New,Electronics,9,7570.71,20,54509.112
204602,2022-08-03,West,Mumbai,New,Accessories,9,744.69,5,6367.0995
204603,2023-08-31,Central,Pune,,Electronics,8,42716.33,0,341730.64
204604,2023-09-10,North,Chennai,New,Food,4,28783.88,15,97865.192
204605,2022-12-21,East,Hyderabad,New,Accessories,9,10611.21,10,85950.801
204606,2022-07-16,East,Mumbai,Returning,Accessories,7,12222.3,20,68444.88
204607,2021-05-01,,Pune,Returning,Accessories,6,11617.44,20,55763.712
204608,2021-01-21,East,Ahmedabad,Returning,Clothing,4,41894.01,0,167576.04
204609,2021-12-01,North,Hyderabad,Returning,Food,5,36689.49,10,165102.705
204610,2021-10-04,South,Chennai,,Accessories,,1464.33,5,
204611,2022-07-28,Central,Bengaluru,Returning,Electronics,7,17036.91,20,95406.696
204612,2021-10-24,,Kolkata,New,Furniture,,33687.43,15,
204613,2023-03-29,East,Mumbai,Returning,Electronics,6,36689.49,25,165102.705
204614,2023-05-19,South,Pune,New,Accessories,,29548.32,0,
204615,2022-10-09,North,Delhi,New,Food,1,429,20,343.2
204616,2022-04-11,Central,Pune,,Furniture,6,46357.76,15,236424.576
204617,2023-05-09,North,Kolkata,Returning,Accessories,9,16762.63,5,143320.4865
204618,2023-08-17,,Bengaluru,New,,2,26763.26,15,45497.542
204619,2021-05-19,North,Bengaluru,New,Accessories,2,31329.17,25,46993.755
204620,2021-07-15,North,Bengaluru,New,Food,7,46607.98,20,261004.688
204621,2023-04-10,North,Delhi,Returning,Accessories,7,27630.42,0,193412.94
204622,2023-06-13,Central,Hyderabad,Returning,Food,,47688.58,,
204623,2021-04-29,West,Mumbai,New,Electronics,6,11261.43,15,57433.293
204624,2022-07-26,South,Chennai,Returning,Accessories,6,47688.58,15,243211.758
204625,2023-06-27,North,Pune,Returning,Furniture,5,26719.51,25,100198.1625
204626,2022-08-16,Central,Delhi,Returning,Furniture,,23515.03,20,
204627,2023-09-07,South,Delhi,Returning,Accessories,5,34575.21,25,129657.0375
204628,2021-10-29,West,Mumbai,New,,4,26309.82,20,84191.424
204629,2021-09-05,East,Delhi,Returning,Furniture,9,32287.38,25,217939.815
204630,2023-09-20,South,Pune,Returning,Furniture,2,47358.33,0,94716.66
204631,2022-07-02,,Chennai,Returning,Furniture,5,40261.37,0,201306.85
204632,2022-01-18,West,Bengaluru,Returning,Furniture,7,40448.33,20,226510.648
204633,2021-12-04,North,Ahmedabad,New,Furniture,7,10728.33,20,60078.648
204634,2021-03-11,South,Ahmedabad,Returning,Furniture,9,41794.85,,376153.65
204635,2023-07-29,South,Chennai,New,Food,,46357.76,20,
204636,2021-06-16,West,Bengaluru,New,Food,4,4898.1,20,15673.92
204637,2021-11-14,,Ahmedabad,New,Electronics,8,7494.9,0,59959.2
204638,2022-03-28,East,Ahmedabad,New,Clothing,8,11591.23,0,92729.84
204639,2021-01-28,East,Hyderabad,Returning,Furniture,6,16795.14,25,75578.13
204640,2021-07-26,South,Chennai,New,Clothing,3,10611.21,,31833.63
204641,2022-07-23,South,Hyderabad,New,Food,1,4817.85,10,4336.065
204642,2021-05-13,North,Pune,Returning,Accessories,,6464.18,10,
204643,2023-03-31,South,Mumbai,New,,7,4898.1,,34286.7
204644,2023-06-14,Central,Pune,New,Clothing,4,29503.21,5,112112.198
204645,2023-03-14,Central,Bengaluru,Returning,,,31449.34,20,
204646,2021-02-13,North,Chennai,New,Accessories,3,7570.71,5,21576.5235
204647,2023-08-29,Central,Ahmedabad,New,Electronics,,41727.61,25,
204648,2022-12-26,East,,New,Clothing,7,37656.53,20,210876.568
204649,2021-01-14,,Bengaluru,New,Clothing,3,28612.09,15,72960.8295
204650,2021-06-28,North,Bengaluru,Returning,Electronics,7,41894.01,5,278595.1665
204651,2022-01-31,Central,Kolkata,Returning,Electronics,4,48292.22,20,154535.104
204652,2023-06-04,East,Delhi,Returning,Food,7,41264.36,5,274407.994
204653,2022-12-27,West,Pune,Returning,Accessories,7,38055.92,25,199793.58
204654,2023-06-17,East,Mumbai,Returning,Accessories,8,31329.17,15,213038.356
204655,2022-04-07,South,Hyderabad,Returning,,,27493.61,15,
204656,2021-11-12,Central,Delhi,New,Furniture,5,45204.56,25,169517.1
204657,2021-12-06,North,Hyderabad,New,Furniture,4,22887.18,10,82393.848
204658,2022-07-09,North,Kolkata,New,Food,7,41203.96,20,230742.176
204659,2021-09-28,South,Hyderabad,Returning,Accessories,2,190.13,20,304.208
204660,2023-01-07,East,Chennai,Returning,Food,4,24356.89,0,97427.56
204661,2023-04-06,West,,New,Electronics,,36483.2,,
204662,2023-01-20,South,Pune,Returning,Accessories,4,429,10,1544.4
204663,2023-08-12,North,Kolkata,Returning,Accessories,7,16066.22,,112463.54
204664,2023-07-12,East,Hyderabad,Returning,Electronics,,29503.21,25,
204665,2021-10-09,Central,,New,Furniture,,8853.49,5,
204666,2023-03-02,Central,Delhi,New,Food,7,7417.97,25,38944.3425
204667,2023-06-09,West,Hyderabad,Returning,,5,32264.29,0,161321.45
204668,2021-01-10,East,Hyderabad,,Accessories,,24680.23,25,
204669,2023-07-18,North,Bengaluru,,,7,27015.97,25,141833.8425
204670,2023-08-10,South,Kolkata,New,Furniture,,47358.33,10,
204671,2022-02-01,South,Hyderabad,Returning,Furniture,7,32655.63,20,182871.528
204672,2022-04-26,East,Kolkata,Returning,Electronics,5,11901.5,25,44630.625
204673,2021-11-27,West,Delhi,New,,2,3110.2,0,6220.4
204674,2023-08-18,East,Delhi,Returning,Furniture,,11730.85,10,
204675,2022-08-03,West,Ahmedabad,New,,5,27607.91,5,131137.5725
204676,2022-06-26,West,Kolkata,Returning,Clothing,,22803,20,
204677,2023-06-29,Central,Mumbai,New,Furniture,,190.13,15,
204678,2021-02-11,South,Bengaluru,Returning,Clothing,8,28245.97,25,169475.82
204679,2023-05-08,North,Chennai,New,Electronics,,30297.19,20,
204680,2022-11-29,Central,Chennai,Returning,Accessories,7,16906.45,,118345.15
204681,2021-08-04,,Mumbai,Returning,Accessories,4,5739.99,20,18367.968
204682,2021-10-19,West,Ahmedabad,New,,9,13490.22,15,103200.183
204683,2021-11-07,Central,Bengaluru,Returning,Furniture,3,1405.66,10,3795.282
204684,2023-07-25,West,Hyderabad,Returning,Food,4,23152.83,10,83350.188
204685,2023-05-23,West,Kolkata,Returning,Clothing,,529.5,0,
204686,2021-04-27,Central,Bengaluru,New,Accessories,4,11591.23,5,44046.674
204687,2021-11-19,West,Mumbai,,Electronics,2,12667.48,20,20267.968
204688,2023-05-10,West,Pune,,Clothing,1,17036.91,15,14481.3735
204689,2023-01-26,East,Pune,Returning,Clothing,1,7890.24,0,7890.24
204690,2023-05-13,Central,Chennai,Returning,Food,3,28814.2,5,82120.47
204691,2022-11-24,West,Hyderabad,New,Furniture,2,30796.9,15,52354.73
204692,2022-02-16,East,Hyderabad,New,Clothing,8,47419.94,5,360391.544
204693,2022-04-10,,Pune,Returning,Furniture,5,31231.11,15,132732.2175
204694,2022-04-30,Central,Mumbai,Returning,,4,13345.54,0,53382.16
204695,2022-11-03,,Delhi,New,Electronics,3,11730.85,0,35192.55
204696,2023-03-17,West,Pune,New,Clothing,6,7417.97,10,40057.038
204697,2022-03-11,,Mumbai,New,Clothing,2,459.75,15,781.575
204698,2023-03-17,North,Kolkata,Returning,Electronics,7,16722.74,5,111206.221
204699,2022-11-11,West,Bengaluru,Returning,Clothing,,30796.9,5,
204700,2022-01-01,North,Hyderabad,New,Furniture,9,44476.87,25,300218.8725
204701,2022-11-24,Central,Delhi,,Clothing,8,24849.97,15,168979.796
204702,2021-10-28,South,Pune,New,,7,7494.9,15,44594.655
204703,2021-03-19,North,Ahmedabad,Returning,Clothing,,40261.37,5,
204704,2021-08-24,,Mumbai,Returning,Clothing,8,47688.58,5,362433.208
204705,2023-06-27,West,Ahmedabad,Returning,Clothing,2,47358.33,5,89980.827
204706,2022-01-27,North,Chennai,New,Clothing,1,34430.69,10,30987.621
204707,2021-05-25,East,Ahmedabad,,Clothing,8,29741.44,,237931.52
204708,2021-09-02,East,Bengaluru,Returning,,5,8900.54,,44502.7
204709,2021-11-23,West,Pune,New,Electronics,4,41727.61,15,141873.874
204710,2022-05-23,East,Kolkata,Returning,Accessories,3,47688.58,0,143065.74
204711,2021-10-13,West,Chennai,Returning,Furniture,,561.25,10,
204712,2021-05-21,,Bengaluru,Returning,,2,31231.11,0,62462.22
204713,2022-01-28,South,Bengaluru,Returning,,5,4817.85,5,22884.7875
204714,2022-09-26,North,Hyderabad,Returning,Accessories,8,1371.52,0,10972.16
204715,2021-05-15,South,Bengaluru,New,Electronics,4,11261.43,0,45045.72
204716,2022-03-11,North,Kolkata,,Electronics,9,39245.1,15,300225.015
204717,2022-01-27,West,Chennai,New,,2,49339.75,0,98679.5
204718,2022-07-03,South,Chennai,New,Furniture,,24153.93,15,
204719,2022-04-07,East,Hyderabad,Returning,Accessories,9,32152.9,,289376.1
204720,2021-05-14,Central,,,Accessories,3,38685.28,15,98647.464
204721,2023-09-18,East,Bengaluru,New,Clothing,,47419.94,25,
204722,2022-12-01,West,Delhi,Returning,Clothing,9,48657.49,,437917.41
204723,2023-02-09,,Delhi,Returning,Furniture,4,13345.54,15,45374.836
204724,2022-09-21,East,Mumbai,Returning,Furniture,,36689.49,5,
204725,2021-03-08,South,Chennai,,Clothing,8,34798.88,5,264471.488
204726,2022-04-24,Central,Delhi,New,Food,5,49339.75,,246698.75
204727,2022-06-29,,Hyderabad,Returning,Furniture,,,,
204728,2022-07-30,North,Bengaluru,Returning,Furniture,2,44949.73,5,85404.487
204729,2023-01-30,North,Ahmedabad,New,Accessories,,645.09,0,
204730,2021-10-22,Central,Chennai,Returning,Furniture,4,16795.14,20,53744.448
204731,2021-05-07,East,Kolkata,Returning,Food,2,41727.61,10,75109.698
204732,2022-12-11,South,Ahmedabad,New,Electronics,,21639.47,20,
204733,2022-07-28,North,Mumbai,Returning,Electronics,5,48292.22,10,217314.99
204734,2021-05-06,,Pune,Returning,,2,31367.81,0,62735.62
204735,2022-12-28,Central,Mumbai,Returning,,9,32287.38,,290586.42
204736,2021-03-27,Central,Mumbai,New,Accessories,1,8905.26,20,7124.208
204737,2022-06-11,South,Ahmedabad,Returning,Clothing,8,46357.76,0,370862.08
204738,2023-05-12,Central,Hyderabad,Returning,,2,4898.1,15,8326.77
204739,2022-12-16,West,Delhi,Returning,Furniture,5,22730.41,10,102286.845
204740,2023-03-07,East,Chennai,Returning,Electronics,,47804.19,10,
204741,2023-03-03,South,Pune,Returning,Food,9,529.5,,4765.5
204742,2023-01-25,North,Bengaluru,New,Food,1,29718.7,20,23774.96
204743,2022-05-12,Central,Kolkata,Returning,,5,45936.76,0,229683.8
204744,2023-06-04,East,Kolkata,New,Electronics,1,19844,20,15875.2
204745,2021-09-03,Central,Kolkata,New,Clothing,9,47804.19,5,408725.8245
204746,2021-05-13,North,Bengaluru,New,,1,5739.99,25,4304.9925
204747,2021-07-10,South,Kolkata,New,Electronics,4,28783.88,,115135.52
204748,2023-04-06,North,Pune,Returning,Food,1,44406,20,35524.8
204749,2022-03-24,Central,Kolkata,New,,,25527.5,20,
204750,2022-07-13,,Mumbai,New,,6,49424.72,20,237238.656
204751,2021-06-26,,Bengaluru,Returning,Accessories,3,17695.26,10,47777.202
204752,2023-02-10,West,Chennai,,Furniture,7,12667.48,5,84238.742
204753,2022-07-01,South,Kolkata,New,Accessories,1,31540.97,25,23655.7275
204754,2021-05-17,North,Mumbai,,Food,7,26763.26,10,168608.538
204755,2023-07-16,West,Ahmedabad,New,Clothing,9,28814.2,10,233395.02
204756,2023-08-16,,Ahmedabad,,,2,34430.69,5,65418.311
204757,2021-08-22,East,Delhi,New,Food,4,4817.85,5,18307.83
204758,2022-05-24,South,Mumbai,Returning,Food,8,13345.54,5,101426.104
204759,2022-09-23,Central,Chennai,Returning,Clothing,7,33687.43,10,212230.809
204760,2023-05-29,East,Hyderabad,Returning,Electronics,4,31940.94,5,121375.572
204761,2021-12-11,West,Bengaluru,Returning,Clothing,7,43946.28,20,246099.168
204762,2021-05-25,South,Bengaluru,New,Food,8,35090.68,0,280725.44
204763,2021-10-02,,Ahmedabad,Returning,Accessories,6,21639.47,0,129836.82
204764,2021-11-14,North,Mumbai,New,Accessories,2,44949.73,5,85404.487
204765,2023-07-25,South,Kolkata,New,Electronics,9,26763.26,5,228825.873
204766,2023-05-30,West,Chennai,New,,7,49339.75,10,310840.425
204767,2023-06-18,South,Mumbai,,Clothing,7,23148.03,15,137730.7785
204768,2022-09-19,South,Mumbai,New,Clothing,6,4589.52,,27537.12
204769,2022-12-17,East,Ahmedabad,Returning,Furniture,1,13318.06,15,11320.351
204770,2023-06-19,South,Kolkata,Returning,Electronics,9,38357.85,10,310698.585
204771,2021-01-09,East,Chennai,New,Food,5,6764.7,5,32132.325
204772,2022-07-13,West,Bengaluru,New,Clothing,8,41692.24,20,266830.336
204773,2023-03-06,South,Ahmedabad,New,Clothing,7,17695.26,15,105286.797
204774,2022-11-23,North,Bengaluru,New,Clothing,4,31145.77,15,105895.618
204775,2022-07-31,East,Kolkata,New,,5,44764.05,25,167865.1875
204776,2023-06-03,East,Ahmedabad,Returning,Accessories,7,41203.96,5,274006.334
204777,2022-01-10,South,Pune,Returning,Food,6,,25,
204778,2022-01-11,West,Pune,Returning,Accessories,4,16885.59,5,64165.242
204779,2022-10-26,South,Hyderabad,New,Food,6,48150.67,5,274458.819
204780,2022-03-02,Central,Kolkata,New,Furniture,2,36689.49,10,66041.082
204781,2022-12-18,East,Delhi,New,Accessories,2,31329.17,20,50126.672
204782,2023-08-11,North,Pune,Returning,Electronics,7,48657.49,5,323572.3085
204783,2023-02-18,Central,Mumbai,Returning,Accessories,4,429,0,1716
204784,2022-09-07,West,Chennai,,Electronics,6,6464.18,15,32967.318
204785,2022-09-02,North,Hyderabad,New,,7,11261.43,20,63064.008
204786,2023-09-27,West,Mumbai,,Furniture,2,30796.9,25,46195.35
204787,2022-04-04,South,Mumbai,New,Clothing,3,2942.53,15,7503.4515
204788,2021-05-06,East,Kolkata,Returning,Clothing,6,47419.94,25,213389.73
204789,2022-02-04,,Bengaluru,Returning,,7,10611.46,5,70566.209
204790,2021-04-01,East,Mumbai,Returning,,6,10316.71,25,46425.195
204791,2022-08-01,East,Mumbai,New,Food,3,2942.53,15,7503.4515
204792,2022-12-21,Central,Mumbai,New,,3,26719.23,0,80157.69
204793,2022-04-10,North,Bengaluru,New,Accessories,8,13531.9,15,92016.92
204794,2022-03-22,,Hyderabad,Returning,Clothing,,20479.21,15,
204795,2023-05-13,North,Pune,Returning,Furniture,1,21639.47,15,18393.5495
204796,2022-07-27,South,Delhi,New,Accessories,5,11261.43,5,53491.7925
204797,2021-04-27,,,Returning,Food,2,47155.69,,94311.38
204798,2022-09-28,,Kolkata,,Electronics,,7570.71,20,
204799,2022-09-16,North,Ahmedabad,Returning,Clothing,8,41203.96,5,313150.096
204800,2021-05-22,,Chennai,Returning,Accessories,8,29741.44,0,237931.52
204801,2021-04-19,South,Mumbai,Returning,Food,5,11704.73,10,52671.285
204802,2023-04-06,North,Hyderabad,New,Electronics,1,44918.72,20,35934.976
204803,2021-09-13,West,Bengaluru,New,Food,3,8853.49,,26560.47
204804,2022-09-23,Central,Chennai,Returning,Food,4,34459.76,20,110271.232
204805,2021-11-11,East,Chennai,New,Food,,31748.23,15,
204806,2022-05-17,,Delhi,New,Furniture,7,31329.17,20,175443.352
204807,2021-04-27,West,Hyderabad,New,Electronics,1,7179.65,15,6102.7025
204808,2021-12-21,South,Delhi,Returning,Clothing,9,49339.75,15,377449.0875
204809,2023-05-17,Central,Delhi,,Electronics,5,20652.93,10,92938.185
204810,2021-04-08,West,Ahmedabad,Returning,Furniture,9,42828.99,20,308368.728
204811,2023-05-22,South,Ahmedabad,New,Food,6,38357.85,25,172610.325
204812,2022-04-24,Central,Bengaluru,Returning,Accessories,2,25039.55,5,47575.145
204813,2023-01-25,West,Kolkata,New,Food,1,31748.23,0,31748.23
204814,2021-10-11,South,Pune,,Accessories,,30796.9,10,
204815,2022-02-23,South,Chennai,Returning,Furniture,4,30796.9,15,104709.46
204816,2022-04-02,North,Ahmedabad,New,,5,7417.97,5,35235.3575
204817,2022-01-05,West,Pune,New,Electronics,7,43946.28,,307623.96
204818,2022-08-05,Central,Mumbai,New,Accessories,5,13318.06,0,66590.3
204819,2022-09-22,North,Ahmedabad,Returning,Clothing,5,11673.93,20,46695.72
204820,2023-07-02,East,Ahmedabad,Returning,Accessories,,31231.11,10,
204821,2021-05-11,South,Kolkata,Returning,Electronics,1,42486.38,5,40362.061
204822,2021-11-27,Central,Bengaluru,New,Food,1,25249.35,15,21461.9475
204823,2022-09-05,Central,Delhi,New,Accessories,3,24682.04,20,59236.896
204824,2021-09-01,Central,Mumbai,New,Furniture,1,24682.04,25,18511.53
204825,2021-01-17,,Ahmedabad,New,Accessories,6,44918.72,,269512.32
204826,2021-12-19,South,Mumbai,Returning,Food,,36483.2,15,
204827,2021-05-27,West,Pune,Returning,,5,38685.28,5,183755.08
204828,2022-01-21,East,Mumbai,Returning,Clothing,9,41692.24,0,375230.16
204829,2021-06-13,North,Bengaluru,New,Food,2,8969.87,15,15248.779
204830,2021-07-27,North,Hyderabad,Returning,Food,2,28612.09,,57224.18
204831,2021-12-05,Central,Hyderabad,Returning,Furniture,1,37656.53,20,30125.224
204832,2021-07-25,North,Delhi,,Furniture,2,7890.24,0,15780.48
204833,2022-08-16,Central,Bengaluru,Returning,Accessories,6,4817.85,5,27461.745
204834,2022-01-12,South,Pune,Returning,Food,1,27493.61,5,26118.9295
204835,2021-08-12,North,Chennai,Returning,Food,,42486.38,25,
204836,2021-01-27,South,Bengaluru,Returning,Food,2,10417.23,15,17709.291
204837,2021-02-10,West,Hyderabad,New,Clothing,6,7358.44,25,33112.98
204838,2022-05-04,East,Delhi,,Food,9,30574.14,25,206375.445
204839,2023-04-02,North,Chennai,Returning,,8,47155.69,15,320658.692
204840,2023-03-30,East,Delhi,New,Electronics,5,25039.55,25,93898.3125
204841,2022-02-04,West,Delhi,Returning,Clothing,7,31940.94,0,223586.58
204842,2023-08-29,East,Chennai,Returning,Accessories,9,3110.2,,27991.8
204843,2022-07-13,West,Mumbai,New,Furniture,1,47155.69,15,40082.3365
204844,2023-02-17,East,Delhi,Returning,Furniture,,26719.51,0,
204845,2023-05-12,Central,Hyderabad,,,4,26719.23,,106876.92
204846,2022-11-13,West,Kolkata,New,Electronics,8,32287.38,10,232469.136
204847,2022-12-23,North,,New,Accessories,,36483.2,25,
204848,2022-12-16,East,Hyderabad,New,,,34236.77,5,
204849,2023-09-12,West,Chennai,Returning,Electronics,7,7358.44,15,43782.718
204850,2022-05-09,East,Pune,,Accessories,6,190.13,15,969.663
204851,2021-05-09,,Pune,Returning,,,10611.46,10,
204852,2021-10-11,Central,Hyderabad,New,,8,27493.61,5,208951.436
204853,2023-08-07,North,Hyderabad,New,Accessories,7,33687.43,20,188649.608
204854,2023-05-21,West,Mumbai,Returning,Food,1,190.13,10,171.117
204855,2023-08-28,Central,Mumbai,New,Clothing,2,47804.19,20,76486.704
204856,2021-04-21,East,Kolkata,Returning,Accessories,7,16885.59,10,106379.217
204857,2022-04-12,East,Mumbai,New,Furniture,2,29741.44,0,59482.88
204858,2023-03-15,Central,Bengaluru,Returning,,,13239.72,25,
204859,2021-04-19,East,Bengaluru,Returning,Accessories,,885.54,0,
204860,2022-03-09,East,,Returning,Food,1,24849.97,15,21122.4745
204861,2022-07-13,West,Chennai,Returning,Accessories,8,28294.94,20,181087.616
204862,2022-05-21,North,Delhi,Returning,Furniture,3,34036.26,5,97003.341
204863,2021-06-28,South,Ahmedabad,New,,,23148.03,,
204864,2022-03-17,East,Pune,Returning,Clothing,4,26719.23,15,90845.382
204865,2022-08-03,Central,Mumbai,New,Clothing,,41203.96,5,
204866,2023-07-10,East,Kolkata,Returning,Food,9,1405.66,5,12018.393
204867,2022-05-22,,Pune,Returning,Electronics,,44476.87,10,
204868,2021-12-06,West,Bengaluru,Returning,Clothing,9,529.5,5,4527.225
204869,2023-02-12,West,Pune,New,Accessories,8,41794.85,5,317640.86
204870,2022-03-31,West,Pune,New,Accessories,7,47358.33,10,298357.479
204871,2021-07-20,North,Bengaluru,New,Accessories,8,16762.63,,134101.04
204872,2022-11-07,,Pune,Returning,Food,9,3925.39,,35328.51
204873,2022-06-14,South,Chennai,New,Food,1,2739.55,5,2602.5725
204874,2021-07-01,North,Bengaluru,Returning,Food,5,1405.66,5,6676.885
204875,2023-09-12,,Chennai,,Accessories,4,10611.46,10,38201.256
204876,2023-03-16,South,Bengaluru,Returning,,6,42481.96,0,254891.76
204877,2021-04-02,South,Pune,New,Furniture,2,45204.56,10,81368.208
204878,2021-05-22,Central,Kolkata,New,Accessories,,11801.42,5,
204879,2022-08-21,West,Kolkata,Returning,Furniture,7,7358.44,10,46358.172
204880,2021-06-17,West,Ahmedabad,Returning,Clothing,,47358.33,10,
204881,2022-12-26,Central,Pune,Returning,Clothing,,32125.27,0,
204882,2021-04-10,South,Bengaluru,Returning,Accessories,,25249.35,25,
204883,2023-01-16,North,Mumbai,Returning,Electronics,,43946.28,20,
204884,2021-09-10,South,Mumbai,New,Clothing,9,17052.15,20,122775.48
204885,2021-09-11,South,Pune,New,Accessories,8,42828.99,5,325500.324
204886,2023-03-22,South,Bengaluru,Returning,Food,3,19844,10,53578.8
204887,2023-08-21,Central,Pune,New,Clothing,9,16885.59,15,129174.7635
204888,2022-01-09,South,Kolkata,Returning,Furniture,4,11801.42,25,35404.26
204889,2022-03-13,East,Pune,New,Accessories,4,31329.17,20,100253.344
204890,2022-10-10,West,Bengaluru,Returning,Electronics,6,5303.18,15,27046.218
204891,2022-04-23,West,Kolkata,Returning,Accessories,,16795.14,0,
204892,2021-08-06,East,Bengaluru,New,,3,4270.25,15,10889.1375
204893,2021-02-12,North,Hyderabad,New,Food,9,22803,10,184704.3
204894,2021-10-10,North,Chennai,Returning,Electronics,1,45204.56,20,36163.648
204895,2022-11-04,,Chennai,New,,2,31231.11,25,46846.665
204896,2022-07-28,Central,Pune,Returning,Accessories,2,8853.49,,17706.98
204897,2022-09-25,East,Hyderabad,Returning,,1,459.75,10,413.775
